checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
0.039700984954833984,0.002521514892578125,0.013693809509277344,0.04311203956604004,0.007021427154541016
0.040013790130615234,0.0025970935821533203,0.011405706405639648,0.04581260681152344,0.009960651397705078
0.03644299507141113,0.002456188201904297,0.011083126068115234,0.0024797916412353516,0.005846977233886719
0.0414884090423584,0.0025777816772460938,0.010519742965698242,0.04686236381530762,0.01956796646118164
0.03985142707824707,0.002614259719848633,0.010112762451171875,0.002530813217163086,0.008025884628295898
0.009088516235351562
0.009914398193359375
0.048178911209106445
0.04863286018371582
0.01683783531188965
0.019642114639282227
0.08513593673706055
0.08286643028259277
0.11121940612792969
