checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
345.5336214962318,497.71202817773275,531.816142943191,25.44092114792981,156.38610111971744
449.3526799266227,533.4946567881202,530.566281267649,525.8041020041599,72.72774568135536
468.4468382870164,546.3064431681039,534.4917494628816,25.366085425378653,132.88749213787
438.19372371568215,539.8492752032253,531.1183793751075,517.8116075687797,72.15601952607248
435.8710494778203,543.7854166652515,525.0608077345022,433.9736602645464,67.59434483164111
