checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
459.258958455134,557.102400677761,408.7787986394596,26.56281195524955,469.0680295486587
455.6687317168087,540.890020156798,490.7840690368946,24.99698401165744,330.653776394466
500.31653447450816,571.919529175694,505.06860299135224,461.8037180855687,563.2871256812917
439.4729376434905,544.9421928938217,532.1174688633139,24.437030204309227,168.3121752346419
457.5252214732484,537.3383483418148,553.532135954734,452.49368552124355,410.36311291946646

154.56230297922352
332.1963608649481
23.76925860839185
374.91179690280956
83.42770753958342
58.302123830891546
38.68550844952757
220.02918356469976
50.330596025312545
