checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
0.049079179763793945,0.0035932064056396484,0.014739751815795898,0.003142833709716797,0.011801958084106445
0.05356884002685547,0.003719806671142578,0.014302492141723633,0.003890514373779297,0.009302377700805664
0.05430769920349121,0.00413966178894043,0.013388872146606445,0.0028951168060302734,0.010184288024902344
0.06755661964416504,0.003926992416381836,0.016423702239990234,0.003759145736694336,0.007784366607666016
0.05568504333496094,0.0041654109954833984,0.015454769134521484,0.0029065608978271484,0.012372493743896484
