checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
488.87606753200794,541.0887124224447,481.17840469434765,25.929575373745553,342.84003350974115
467.18481085954807,512.295886407095,522.4088084608504,25.65987387977862,208.58328003575528
442.07179085756565,533.7362976327566,439.1564087061332,22.90268817348598,107.99991767683022
506.1277001947875,521.0395286140786,474.1622723696583,26.145382292980315,471.32462623112355
464.71493132740653,569.1021915935478,502.3346472679347,23.59261492120438,512.1817311263209
