checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
0.06238055229187012,0.00422978401184082,0.019785404205322266,0.004302501678466797,0.01190948486328125
0.06087374687194824,0.0046234130859375,0.019202232360839844,0.0036416053771972656,0.013118505477905273
0.06582880020141602,0.004513978958129883,0.0206758975982666,0.0042989253997802734,0.01214909553527832
0.0615079402923584,0.00449061393737793,0.019475936889648438,0.006757259368896484,0.02033233642578125
0.07474231719970703,0.004533052444458008,0.02057051658630371,0.004698753356933594,0.01292729377746582
