one_conn_time,agg_throughput
2.384185791015625e-07,247.83146247978135
2.384185791015625e-07,245.58501807328852
2.384185791015625e-07,251.855470470489
2.384185791015625e-07,218.605984375241
2.384185791015625e-07,239.55867539241405
