checkmate.txt,pi.txt,shakespear.txt,square_root_of_4.txt,war_and_peace.txt
0.0739603042602539,0.003438711166381836,0.014104604721069336,0.042476654052734375,0.007646799087524414
0.11689591407775879,0.00324249267578125,0.01228022575378418,0.003045797348022461,0.045848846435546875
0.10216212272644043,0.0028820037841796875,0.015417814254760742,0.04680299758911133,0.043433427810668945
0.04429960250854492,0.002682924270629883,0.013063430786132812,0.04400444030761719,0.007555961608886719
0.15369677543640137,0.003652334213256836,0.015534400939941406,0.04508829116821289,0.006823062896728516
0.061380863189697266,0.0038781166076660156,0.053793907165527344,0.048921823501586914,0.03166365623474121
